id	interarrival	mongrel	database	transfer	total
2940	0.0	0.25996	0.60122	0.00671999999999995	0.86790
2941	9.0	0	0.00000	0.00064	0.00064
2942	33.0	0.27117	0.62771	0.10746	1.00634
2943	71.0	0.15682	0.69855	0.0291	0.88447
2944	75.0	0.28356	0.59104	0.10173	0.97633
2945	23.0	0.05406	0.57268	0.0303300000000001	0.65707
2946	29.0	0.28979	0.56343	0.06219	0.91541
2947	18.0	0.19224	0.55762	0.04278	0.79264
2948	5.0	0.15967	0.59102	0.06396	0.81465
2949	3.0	0.09720	0.56695	0.0412600000000001	0.70541
2950	14.0	0	0.00000	0.00063	0.00063
2951	12.0	0	0.00000	0.00062	0.00062
2952	7.0	0.41502	0.72438	0.45764	1.59704
2953	2.0	0	0.00000	0.00063	0.00063
2954	24.0	0.18924	0.55049	0.04849	0.78822
2955	32.0	0.18945	0.55260	0.04194	0.78399
2956	1.0	0.09325	0.57593	0.04236	0.71154
2957	23.0	0.07174	0.53011	0.03988	0.64173
2958	5.0	0	0.00000	0.00077	0.00077
2959	38.0	0.07885	0.55381	0.00787000000000004	0.64053
2960	2.0	0	0.00000	0.00069	0.00069
2961	9.0	0	0.00000	0.0007	0.00070
2962	17.0	0.10546	0.53605	0.15188	0.79339
2963	2.0	0.10160	0.56566	0.0441199999999999	0.71138
2964	17.0	0	0.00000	0.00062	0.00062
2965	7.0	0.17331	0.52040	0.00779000000000007	0.70150
2966	1.0	0	0.00000	0.00081	0.00081
2967	11.0	0.07556	0.53569	0.00797000000000003	0.61922
2968	1.0	0	0.00000	0.00084	0.00084
2969	22.0	0.10517	0.63078	0.14167	0.87762
2970	2.0	0.11666	0.74880	0.04825	0.91371
2971	17.0	0	0.00424	0.01996	0.02420
2972	3.0	0.06608	0.55982	0.0407299999999999	0.66663
2973	4.0	0.30387	0.72317	0.11151	1.13855
2974	7.0	0.70968	0.74130	1.03491	2.48589
2975	4.0	0	0.00000	0.00064	0.00064
2976	11.0	0.06381	0.58642	0.0390299999999999	0.68926
2977	24.0	0	0.00000	0.00062	0.00062
2978	16.0	0.37616	0.72615	0.11697	1.21928
2979	7.0	0	0.00000	0.0007	0.00070
2980	0.0	0.28529	0.69589	0.18915	1.17033
2981	2.0	0	0.00000	0.00062	0.00062
2982	24.0	0.07737	0.56549	0.13582	0.77868
2983	11.0	0.09314	0.56967	0.0396299999999999	0.70244
2984	9.0	0.19142	0.59689	0.10297	0.89128
2985	10.0	0	0.00000	0.00063	0.00063
2986	9.0	0	0.00000	0.0007	0.00070
2987	20.0	0.19934	0.68762	0.0358200000000001	0.92278
2988	45.0	0	0.00000	0.00071	0.00071
2989	57.0	0.07378	0.55186	0.00797000000000003	0.63361
2990	1.0	0	0.00000	0.00075	0.00075
2991	15.0	0	0.00050	0.00015	0.00065
2992	35.0	0.31160	0.57389	0.10834	0.99383
2993	4.0	0	0.00056	7.00000000000001e-05	0.00063
2994	56.0	0.05425	0.59943	0.0280199999999999	0.68170
2995	10.0	0.16473	0.58375	0.0309200000000001	0.77940
2996	10.0	0.31054	0.61650	0.10885	1.03589
2997	7.0	0	0.00000	0.00072	0.00072
2998	21.0	0.04778	0.52799	0.0223099999999999	0.59808
2999	19.0	0.51619	0.68044	0.0450999999999999	1.24173
3000	113.0	0.17203	0.54599	0.03957	0.75759
3001	40.0	0.20701	0.73501	0.05363	0.99565
3002	7.0	0.10555	0.59307	0.0522699999999999	0.75089
3003	81.0	0.52472	0.73448	0.48071	1.73991
3004	23.0	0.05222	0.55467	0.0214799999999999	0.62837
3005	14.0	0	0.00000	0.00072	0.00072
3006	0.0	0	0.00000	0.00063	0.00063
3007	15.0	0.99883	0.83391	1.51587	3.34861
3008	7.0	0	0.00000	0.00063	0.00063
3009	43.0	0	0.00000	0.00064	0.00064
3010	78.0	1.10620	0.81823	1.47632	3.40075
3011	7.0	0.88056	0.86274	1.67728	3.42058
3012	47.0	0.23387	0.54336	0.05169	0.82892
3013	23.0	0.20120	0.55231	0.0538299999999999	0.80734
3014	7.0	0	0.00000	0.00064	0.00064
3015	3.0	0.18439	0.58486	0.0527799999999999	0.82203
3016	15.0	0	0.00000	0.00064	0.00064
3017	56.0	0.27812	0.66748	0.04509	0.99069
3018	19.0	0	0.00000	0.00062	0.00062
3019	16.0	0.05343	0.53059	0.03804	0.62206
3020	20.0	0	0.00000	0.00063	0.00063
3021	75.0	0.30454	0.55609	0.00933000000000006	0.86996
3022	103.0	0.09228	0.56372	0.03406	0.69006
3023	93.0	0.06174	0.55621	0.15608	0.77403
3024	7.0	0.06849	0.57299	0.0418200000000001	0.68330
3025	45.0	0.05874	1.00641	0.0303599999999999	1.09551
3026	2.0	0.78398	1.21209	1.08448	3.08055
3027	2.0	0	0.00000	0.00063	0.00063
3028	7.0	0	0.00000	0.00062	0.00062
3029	66.0	0.10655	0.55353	0.06131	0.72139
3030	6.0	0	0.00235	-0.00172	0.00063
3031	16.0	0.25801	0.69648	0.16658	1.12107
3032	2.0	0	0.00000	0.00063	0.00063
3033	51.0	0.30620	0.71673	0.25591	1.27884
3034	16.0	0.04203	0.59540	0.0383	0.67573
3035	5.0	0	0.00000	0.00063	0.00063
3036	6.0	0.09062	0.59592	0.0435	0.73004
3037	7.0	0.09762	0.57139	0.0434	0.71241
3038	7.0	0.32602	0.56138	0.00985000000000003	0.89725
3039	5.0	0	0.00000	0.00063	0.00063
3040	21.0	0.05663	0.58629	0.0307200000000001	0.67364
3041	6.0	0	0.00000	0.00087	0.00087
3042	2.0	0	0.00000	0.00068	0.00068
3043	25.0	0.31956	0.70675	0.20341	1.22972
3044	1.0	0	0.00000	0.00064	0.00064
3045	16.0	1.02499	0.85147	1.52967	3.40613
3046	3.0	0	0.00000	0.00065	0.00065
3047	18.0	0	0.00000	0.00114	0.00114
3048	31.0	0.16182	0.54201	0.03132	0.73515
3049	4.0	0	0.00000	0.00063	0.00063
3050	10.0	0.06284	0.53660	0.03884	0.63828
3051	9.0	0.07435	0.64192	0.0402699999999999	0.75654
3052	13.0	0.23030	0.59479	0.0447399999999999	0.86983
3053	2.0	0.11908	0.61888	0.2304	0.96836
3054	149.0	0.22654	0.76800	0.0359700000000001	1.03051
3055	6.0	0.06463	0.58111	0.03573	0.68147
3056	36.0	0.24403	0.59754	0.0553400000000001	0.89691
3057	7.0	0.44898	0.70617	0.39859	1.55374
3058	2.0	0	0.00000	0.00064	0.00064
3059	1.0	0.22604	0.64160	0.06493	0.93257
3060	29.0	0	0.00000	0.00068	0.00068
3061	1.0	0.39790	0.61268	0.24675	1.25733
3062	37.0	0.44369	0.70526	0.58043	1.72938
3063	2.0	0	0.00000	0.00062	0.00062
3064	25.0	0.08789	0.55616	0.05255	0.69660
3065	7.0	0	0.00000	0.00062	0.00062
3066	51.0	0.21413	0.55885	0.0574100000000001	0.83039
3067	2.0	0	0.00000	0.0007	0.00070
3068	42.0	0.27823	0.52936	0.05325	0.86084
3069	6.0	0	0.00000	0.00082	0.00082
3070	9.0	0	0.00000	0.00064	0.00064
3071	23.0	0.36169	0.81135	0.29815	1.47119
3072	44.0	0	0.00000	0.00061	0.00061
3073	61.0	0.06521	0.60090	0.0245300000000001	0.69064
3074	3.0	0	0.00000	0.00062	0.00062
3075	18.0	0.28422	0.56621	0.10259	0.95302
3076	9.0	0.42960	0.93081	0.25306	1.61347
3077	30.0	0.49342	0.59512	0.26067	1.34921
3078	31.0	0.04619	0.53789	0.16515	0.74923
3079	1.0	0	0.00000	0.0007	0.00070
3080	2.0	0.37704	0.85194	0.38086	1.60984
3081	40.0	0.10421	0.81445	0.02669	0.94535
3082	22.0	0.31662	0.56811	0.11008	0.99481
3083	81.0	0.21063	0.57530	0.11122	0.89715
3084	12.0	0.30956	0.59980	0.11312	1.02248
3085	3.0	0.23208	0.67370	0.05819	0.96397
3086	1.0	0	0.00000	0.00065	0.00065
3087	40.0	0	0.00000	0.00073	0.00073
3088	58.0	0	0.00639	0.02303	0.02942
3089	27.0	0.07194	0.56738	0.0254799999999999	0.66480
3090	2.0	0	0.00059	0.00013	0.00072
3091	19.0	0.18873	0.55037	0.0364599999999999	0.77556
3092	9.0	0	0.00000	0.00065	0.00065
3093	3.0	0.78173	1.21417	1.06872	3.06462
3094	16.0	0	0.00000	0.00061	0.00061
3095	70.0	0.06003	0.54427	0.00723999999999991	0.61154
3096	1.0	0	0.00000	0.0007	0.00070
3097	20.0	0.11182	0.53564	0.06389	0.71135
3098	14.0	0	0.00000	0.00069	0.00069
3099	88.0	0.17778	0.53925	0.00692000000000004	0.72395
3100	1.0	0	0.00000	0.00063	0.00063
3101	31.0	0.04536	0.61412	0.02612	0.68560
3102	20.0	0.56102	0.74263	1.68685	2.99050
3103	8.0	0	0.00000	0.00062	0.00062
3104	10.0	0.07183	0.53053	0.03851	0.64087
3105	14.0	0.08031	0.55576	0.03327	0.66934
3106	15.0	0.19817	0.62612	0.1896	1.01389
3107	8.0	0.31566	0.62136	0.18795	1.12497
3108	36.0	0.23681	0.58931	0.03651	0.86263
3109	11.0	0.18779	0.54678	0.0294899999999999	0.76406
3110	25.0	0.06354	0.54956	0.0373899999999999	0.65049
3111	43.0	0.19643	0.56473	0.0374000000000001	0.79856
3112	37.0	0	0.00000	0.00089	0.00089
3113	5.0	0.24869	0.65965	0.16527	1.07361
3114	153.0	0.09115	0.56356	0.0491800000000001	0.70389
3115	7.0	0	0.00051	0.00011	0.00062
3116	16.0	0	0.00000	0.00061	0.00061
3117	12.0	0	0.00000	0.00065	0.00065
3118	127.0	0.15495	0.79268	0.102	1.04963
3119	7.0	0	0.00605	0.02133	0.02738
3120	10.0	0.17931	0.57989	0.02722	0.78642
3121	1.0	0	0.00054	0.00011	0.00065
3122	98.0	0.11556	0.54639	0.0638	0.72575
3123	1.0	0	0.00000	0.00064	0.00064
3124	126.0	0.05324	0.53319	0.02929	0.61572
3125	6.0	0.06487	0.55564	0.03011	0.65062
3126	0.0	0.05549	0.56780	0.02585	0.64914
3127	5.0	0.05341	0.60106	0.02456	0.67903
3128	35.0	0.12086	0.52922	0.00653000000000004	0.65661
3129	3.0	0.18971	0.56113	0.04347	0.79431
3130	6.0	0.18706	0.55495	0.0434	0.78541
3131	19.0	0.05892	0.54336	0.0324300000000001	0.63471
3132	1.0	0.15930	0.56402	0.03269	0.75601
3133	35.0	0.09562	0.56224	0.13762	0.79548
3134	2.0	0.09685	0.59642	0.04517	0.73844
3135	1.0	0.09693	0.56834	0.04488	0.71015
3136	1.0	0.19160	0.57608	0.04399	0.81167
3137	1.0	0.20005	0.59087	0.04497	0.83589
3138	18.0	0	0.00000	0.00119	0.00119
3139	56.0	0.14737	0.55961	0.09754	0.80452
3140	2.0	0.25121	0.57325	0.0977999999999999	0.92226
3141	4.0	0.06111	0.54563	0.03742	0.64416
3142	66.0	0.05989	0.53163	0.00774999999999992	0.59927
3143	1.0	0	0.00000	0.00075	0.00075
3144	13.0	0.05484	0.52696	0.0301900000000001	0.61199
3145	4.0	0.05335	0.54254	0.03016	0.62605
3146	2.0	0.15235	0.52142	0.02988	0.70365
3147	7.0	0.14793	0.58465	0.03083	0.76341
3148	68.0	0.05298	0.55135	0.03171	0.63604
3149	5.0	0.05659	0.59596	0.0302999999999999	0.68285
3150	5.0	0.05013	0.55485	0.03617	0.64115
3151	7.0	0.16231	0.54813	0.03782	0.74826
3152	19.0	0.56419	0.72829	0.47122	1.76370
3153	6.0	0.15139	0.57182	0.08879	0.81200
3154	2.0	0.05086	0.55807	0.01817	0.62710
3155	7.0	0	0.00000	0.00066	0.00066
3156	5.0	0.18453	0.57821	0.22516	0.98790
3157	16.0	0.14186	0.57057	0.08495	0.79738
3158	3.0	0.25251	0.58668	0.08548	0.92467
3159	7.0	0.12248	0.60844	0.0645	0.79542
3160	6.0	0	0.00000	0.00064	0.00064
3161	41.0	0.06305	0.55924	0.0362100000000001	0.65850
3162	29.0	0	0.00000	0.00063	0.00063
3163	5.0	0.14688	0.57861	0.09651	0.82200
3164	10.0	0	0.00000	0.00062	0.00062
3165	9.0	0.19316	0.54676	0.05506	0.79498
3166	3.0	0	0.00000	0.00067	0.00067
3167	2.0	0	0.00000	0.00064	0.00064
3168	5.0	0.19019	0.59949	0.0500200000000001	0.83970
3169	10.0	0.25695	0.59138	0.0980599999999999	0.94639
3170	3.0	0	0.00000	0.00084	0.00084
3171	12.0	0	0.00000	0.00065	0.00065
3172	7.0	0.16177	0.57990	0.10635	0.84802
3173	4.0	0	0.00000	0.00064	0.00064
3174	21.0	0.62269	0.89246	0.48929	2.00444
3175	9.0	0.28449	0.59635	0.10771	0.98855
3176	4.0	0	0.00000	0.0007	0.00070
3177	84.0	0.10068	0.59637	0.17495	0.87200
3178	4.0	0	0.00000	0.00064	0.00064
3179	7.0	0.14939	0.61179	0.05715	0.81833
3180	3.0	0.15226	0.57494	0.05742	0.78462
3181	7.0	0.65379	0.71474	0.40914	1.77767
3182	5.0	0.66619	0.71460	0.40585	1.78664
3183	39.0	0.81023	0.86649	0.91117	2.58789
3184	7.0	0.87969	0.79473	0.95615	2.63057
3185	3.0	0.29130	0.56679	0.10507	0.96316
3186	15.0	0.25081	0.60413	0.0541	0.90904
3187	5.0	0.15686	0.57686	0.17542	0.90914
3188	3.0	0	0.00000	0.0012	0.00120
3189	3.0	0	0.00000	0.00063	0.00063
3190	22.0	0.21248	0.55518	0.04549	0.81315
3191	7.0	0	0.00000	0.00065	0.00065
3192	3.0	0.31028	0.61058	0.10496	1.02582
3193	3.0	0	0.00000	0.00067	0.00067
3194	1.0	0.19073	0.56826	0.31072	1.06971
3195	2.0	0.28739	0.56673	0.0506	0.90472
3196	3.0	0.31942	0.68960	0.0539099999999999	1.06293
3197	0.0	0.06496	0.68910	0.0344699999999999	0.78853
3198	9.0	0.18583	0.98197	0.05779	1.22559
3199	4.0	0.14490	0.60521	0.16766	0.91777
3200	6.0	0.17122	0.62536	0.0340499999999999	0.83063
3201	27.0	0.04895	0.66258	0.01919	0.73072
3202	3.0	0.04849	0.57591	0.0202199999999999	0.64462
3203	7.0	0.16324	0.53914	0.0398800000000001	0.74226
3204	12.0	0.04793	0.58821	0.01886	0.65500
3205	3.0	0.04712	0.52487	0.01856	0.59055
3206	15.0	0.19627	0.56375	0.03803	0.79805
3207	4.0	0.08438	0.54795	0.0379799999999999	0.67031
3208	11.0	0.18215	0.56632	0.0644299999999999	0.81290
3209	2.0	0.26800	0.57575	0.05649	0.90024
3210	11.0	0.15550	0.55374	0.02742	0.73666
3211	4.0	0.04687	0.55827	0.02688	0.63202
3212	14.0	0.15799	0.58033	0.16101	0.89933
3213	3.0	0.16759	0.58010	0.19061	0.93830
3214	14.0	0.15890	0.56972	0.0565599999999999	0.78518
3215	2.0	0.17645	0.56047	0.06107	0.79799
3216	22.0	0	0.00000	0.0008	0.00080
3217	47.0	0.44547	0.83272	1.58524	2.86343
3218	7.0	0.48471	0.78552	1.67828	2.94851
3219	7.0	0.07379	0.59416	0.03338	0.70133
3220	21.0	1.06149	0.27810	1.66719	3.00678
3221	1.0	0.17827	0.58989	0.0370799999999999	0.80524
3222	1.0	0	0.00000	0.00063	0.00063
3223	3.0	0.05862	0.63532	0.03079	0.72473
3224	4.0	0	0.00000	0.00062	0.00062
3225	2.0	0	0.00000	0.00067	0.00067
3226	8.0	0.05759	0.56458	0.03257	0.65474
3227	54.0	0.05444	0.54781	0.0272199999999999	0.62947
3228	37.0	0.11384	0.54498	0.16484	0.82366
3229	4.0	0.26510	0.63364	0.06376	0.96250
3230	1.0	0.25570	0.57957	0.0820899999999999	0.91736
3231	10.0	0.58730	0.63159	0.0832599999999999	1.30215
3232	10.0	0.58653	0.84349	0.40557	1.83559
3233	5.0	0.26359	0.58866	0.05325	0.90550
3234	3.0	0.26238	0.55076	0.0559599999999999	0.86910
3235	0.0	0	0.00000	0.00075	0.00075
3236	93.0	0.06284	0.55312	0.13345	0.74941
3237	11.0	0	0.00000	0.00064	0.00064
3238	26.0	0.10924	0.56423	0.06502	0.73849
3239	7.0	0.22010	0.59719	0.0649000000000001	0.88219
3240	63.0	0	0.00000	0.00064	0.00064
3241	72.0	0.05327	0.58511	0.03033	0.66871
3242	48.0	0.04644	0.55264	0.02504	0.62412
3243	91.0	0.30011	0.59509	0.11423	1.00943
3244	10.0	0	0.00059	0.00163	0.00222
3245	15.0	0.28020	0.70519	0.49239	1.47778
3246	90.0	0.05631	0.54993	0.03144	0.63768
3247	3.0	0.31243	0.60929	0.11297	1.03469
3248	0.0	0.07148	0.59731	0.08429	0.75308
3249	3.0	0	0.00000	0.00072	0.00072
3250	1.0	0	0.00070	0.00169	0.00239
3251	5.0	0	0.00000	0.00065	0.00065
3252	8.0	0.54377	0.68668	0.0445300000000001	1.27498
3253	2.0	0.32080	0.60841	0.11665	1.04586
3254	4.0	0	0.00058	0.00166	0.00224
3255	24.0	0	0.00000	0.00077	0.00077
3256	5.0	0.05501	0.53355	0.0321600000000001	0.62072
3257	2.0	0.17821	0.56443	0.09475	0.83739
3258	7.0	0	0.00000	0.00065	0.00065
3259	20.0	0.03492	0.55689	0.02873	0.62054
3260	3.0	0.08982	0.55903	0.0535099999999999	0.70236
3261	7.0	0	0.00000	0.00067	0.00067
3262	30.0	0	0.00000	0.00063	0.00063
3263	37.0	0.16735	0.57462	0.0353599999999999	0.77733
3264	5.0	0.59454	0.58111	0.0574500000000001	1.23310
3265	0.0	0	0.00000	0.00063	0.00063
3266	14.0	0	0.00000	0.00066	0.00066
3267	50.0	0.06416	0.56948	0.03381	0.66745
3268	4.0	0.39981	0.64017	0.22606	1.26604
3269	5.0	0	0.00000	0.00067	0.00067
3270	0.0	0.38674	0.63146	0.37333	1.39153
3271	28.0	0.05694	0.53164	0.03213	0.62071
3272	15.0	0	0.00000	0.00071	0.00071
3273	2.0	0.16909	0.55435	0.03203	0.75547
3274	139.0	0	0.00000	0.00065	0.00065
3275	34.0	0.09876	0.55768	0.17518	0.83162
3276	11.0	0	0.00054	0.0001	0.00064
3277	89.0	0.26116	0.55901	0.05454	0.87471
3278	19.0	0.29840	0.68864	0.17591	1.16295
3279	12.0	0.05420	0.54875	0.03047	0.63342
3280	5.0	0	0.00000	0.00065	0.00065
3281	28.0	0.64336	1.16921	0.04474	1.85731
3282	1.0	0.32481	0.65245	0.08588	1.06314
3283	12.0	0.27731	0.60970	0.05422	0.94123
3284	9.0	0	0.00000	0.00063	0.00063
3285	3.0	0.16716	0.76218	0.17127	1.10061
3286	4.0	0.05161	0.92065	0.0372899999999999	1.00955
3287	2.0	0	0.00000	0.00063	0.00063
3288	60.0	0.06183	0.56379	0.04072	0.66634
3289	5.0	0	0.00000	0.00063	0.00063
3290	5.0	0.06706	0.55514	0.00870000000000004	0.63090
3291	1.0	0.17167	0.68666	0.29244	1.15077
3292	15.0	0.06651	0.53146	0.02518	0.62315
3293	12.0	0.06647	0.56935	0.0247099999999999	0.66053
3294	2.0	0.05681	0.55956	0.00656000000000001	0.62293
3295	9.0	0.15884	0.69525	0.0273	0.88139
3296	48.0	0.05832	0.52438	0.00710999999999995	0.58981
3297	7.0	0.09589	0.54300	0.04509	0.68398
3298	4.0	0.17220	0.55338	0.00475999999999999	0.73034
3299	1.0	0.09273	0.56973	0.0455300000000001	0.70799
3300	9.0	0.18659	0.53751	0.0590799999999999	0.78318
3301	2.0	0.06696	0.60507	0.03416	0.70619
3302	4.0	0.06316	0.54869	0.11157	0.72342
3303	3.0	0	0.00000	0.00069	0.00069
3304	5.0	0.06076	0.55295	0.00705999999999996	0.62077
3305	68.0	0.06145	0.84193	0.00747000000000009	0.91085
3306	12.0	0.05949	0.53552	0.00695999999999997	0.60197
3307	1.0	0.09775	0.54435	0.0535	0.69560
3308	5.0	0.05474	0.56718	0.02839	0.65031
3309	1.0	0.08972	0.58666	0.0538000000000001	0.73018
3310	1.0	0	0.00000	0.00065	0.00065
3311	42.0	0.18181	0.56406	0.02682	0.77269
3312	2.0	0	0.00000	0.00062	0.00062
3313	3.0	0.10578	0.56239	0.00731000000000004	0.67548
3314	2.0	0.22709	0.55540	0.00741000000000003	0.78990
3315	16.0	0.05028	0.59959	0.03581	0.68568
3316	4.0	0.23693	0.58982	0.06606	0.89281
3317	7.0	0.27409	0.59163	0.10891	0.97463
3318	1.0	0.19602	0.54570	0.0549700000000001	0.79669
3319	1.0	0.26890	0.56762	0.11163	0.94815
3320	7.0	0.20855	0.53145	0.05615	0.79615
3321	16.0	0.06638	0.75527	0.03823	0.85988
3322	0.0	0.17218	0.82902	0.0362000000000001	1.03740
3323	2.0	0	0.00000	0.00063	0.00063
3324	5.0	0.06182	0.56049	0.03642	0.65873
3325	7.0	0	0.00000	0.00065	0.00065
3326	12.0	0.09976	0.56904	0.05983	0.72863
3327	2.0	0.09830	0.54893	0.0583999999999999	0.70563
3328	49.0	0.22754	0.57505	0.0520200000000001	0.85461
3329	7.0	0	0.00453	-0.00389	0.00064
3330	0.0	0	0.00000	0.00063	0.00063
3331	27.0	0.17893	0.56789	0.10089	0.84771
3332	4.0	0.17139	0.53639	0.0375599999999999	0.74534
3333	1.0	0.06184	0.55522	0.0368599999999999	0.65392
3334	11.0	0.25097	0.57029	0.05598	0.87724
3335	1.0	0.29962	0.59284	0.10679	0.99925
3336	14.0	0.19663	0.53520	0.0557	0.78753
3337	7.0	0.12515	0.55974	0.06006	0.74495
3338	7.0	0.07532	0.54333	0.03252	0.65117
3339	82.0	0.34896	0.59608	0.2511	1.19614
3340	3.0	0.03183	0.55088	0.01723	0.59994
3341	2.0	0.03096	0.59520	0.0169400000000001	0.64310
3342	4.0	0.04527	0.52864	0.01855	0.59246
3343	2.0	0.04677	0.62396	0.0201500000000001	0.69088
3344	3.0	0.05972	0.55640	0.02315	0.63927
3345	2.0	0.05704	0.54956	0.11798	0.72458
3346	7.0	0.04543	0.55891	0.0182600000000001	0.62260
3347	2.0	0.04611	0.54180	0.18658	0.77449
3348	2.0	0.06627	0.54214	0.0286400000000001	0.63705
3349	2.0	0.18327	0.59901	0.0286	0.81088
3350	81.0	0.45010	0.73304	0.31531	1.49845
3351	3.0	0.32302	0.70124	0.14637	1.17063
3352	22.0	0.07350	0.55193	0.16198	0.78741
3353	7.0	0	0.00000	0.0007	0.00070
3354	37.0	0.10000	0.53499	0.03598	0.67097
3355	7.0	0	0.00000	0.00064	0.00064
3356	29.0	0	0.00000	0.00065	0.00065
3357	23.0	0.26433	0.55567	0.05581	0.87581
3358	45.0	0.05470	0.55238	0.02261	0.62969
3359	7.0	0.05460	0.68576	0.02357	0.76393
3360	39.0	0.16828	0.71172	0.10689	0.98689
3361	21.0	0.04937	0.76123	0.01836	0.82896
3362	0.0	0.04796	0.75069	0.01763	0.81628
3363	3.0	0	0.00000	0.00067	0.00067
3364	10.0	0.28451	0.58470	0.10819	0.97740
3365	3.0	0.28019	0.57764	0.10759	0.96542
3366	21.0	0.17546	0.59173	0.09323	0.86042
3367	3.0	0.26869	0.58932	0.09326	0.95127
3368	121.0	0.36780	0.67231	0.25254	1.29265
3369	4.0	0.27123	0.59991	0.25793	1.12907
3370	12.0	0.08723	0.56040	0.0543899999999999	0.70202
3371	2.0	0.19227	0.56023	0.0558700000000001	0.80837
3372	14.0	0.06095	0.55948	0.0357400000000001	0.65617
3373	6.0	0.58579	0.77186	1.66944	3.02709
3374	2.0	0.06252	0.57680	0.03626	0.67558
3375	12.0	0.58986	0.83888	1.66855	3.09729
3376	1.0	0.05417	0.55587	0.03008	0.64012
3377	13.0	0.05741	0.56237	0.02622	0.64600
3378	2.0	0.46352	0.60475	0.25224	1.32051
3379	3.0	0.49013	0.61576	0.25698	1.36287
3380	9.0	0.05484	0.57113	0.02662	0.65259
3381	8.0	0	0.00000	0.00065	0.00065
3382	6.0	0.06748	0.55940	0.02452	0.65140
3383	4.0	0	0.00000	0.00064	0.00064
3384	18.0	0.15606	0.56674	0.03002	0.75282
3385	2.0	0.78798	0.77517	1.06352	2.62667
3386	7.0	0.14452	0.55224	0.0964700000000001	0.79323
3387	4.0	0	0.00000	0.00063	0.00063
3388	1.0	0	0.00000	0.00067	0.00067
3389	31.0	0.05127	0.66085	0.02772	0.73984
3390	22.0	0.49164	0.53872	0.05984	1.09020
3391	8.0	0	0.00000	0.0007	0.00070
3392	5.0	0.07079	0.64840	0.04028	0.75947
3393	1.0	0.07556	0.56399	0.0421400000000001	0.68169
3394	16.0	0.05857	0.56782	0.03525	0.66164
3395	22.0	0.17961	0.56682	0.08425	0.83068
3396	11.0	0.06793	0.65019	0.0417699999999999	0.75989
3397	2.0	0.07115	0.53636	0.04226	0.64977
3398	6.0	0	0.00000	0.00064	0.00064
3399	2.0	0.20311	0.66849	0.03248	0.90408
3400	53.0	0	0.00000	0.00065	0.00065
3401	2.0	0.07467	0.72464	0.04252	0.84183
3402	1.0	0.11797	0.57117	0.0657300000000001	0.75487
3403	6.0	0.23059	0.56401	0.06613	0.86073
3404	36.0	0.09853	0.59392	0.05914	0.75159
3405	4.0	0.19906	0.57121	0.05863	0.82890
3406	9.0	0.16577	0.58139	0.03312	0.78028
3407	4.0	0.26674	0.57914	0.0998100000000001	0.94569
3408	4.0	0.05520	0.57919	0.03243	0.66682
3409	2.0	0.14753	0.62383	0.09617	0.86753
3410	41.0	0	0.00000	0.00069	0.00069
3411	2.0	0.06899	0.55330	0.14127	0.76356
3412	59.0	0.06554	0.58527	0.00688	0.65769
3413	15.0	0.04844	0.54222	0.0281899999999999	0.61885
3414	5.0	0.05908	0.54756	0.00695999999999997	0.61360
3415	34.0	0.18906	0.59531	0.3123	1.09667
3416	6.0	0.06921	0.57951	0.05964	0.70836
3417	3.0	0	0.00000	0.00064	0.00064
3418	4.0	0	0.00000	0.00062	0.00062
3419	24.0	0.05752	0.87375	0.0368799999999999	0.96815
3420	15.0	0.03677	0.62589	0.133	0.79566
3421	30.0	0.31755	0.56305	0.00896999999999992	0.88957
3422	3.0	0.30804	0.57555	0.01051	0.89410
3423	14.0	0.06866	0.61115	0.0590400000000001	0.73885
3424	7.0	0	0.00000	0.00064	0.00064
3425	1.0	0.20201	1.09478	0.0233399999999999	1.32013
3426	34.0	0.17322	0.54605	0.0374699999999999	0.75674
3427	18.0	0.06571	0.59409	0.0397099999999999	0.69951
3428	21.0	0.80382	0.77241	1.05714	2.63337
3429	14.0	0	0.00000	0.00067	0.00067
3430	3.0	0.27316	0.59019	0.0555099999999999	0.91886
3431	8.0	0.10526	0.59170	0.05953	0.75649
3432	3.0	0.26222	0.56188	0.0587899999999999	0.88289
3433	1.0	0	0.00000	0.00066	0.00066
3434	4.0	0.71835	2.00772	0.54546	3.27153
3435	14.0	0	0.00000	0.00064	0.00064
3436	7.0	0.45082	0.81427	1.6306	2.89569
3437	10.0	0	0.00000	0.00065	0.00065
3438	134.0	0.31772	0.59548	0.11285	1.02605
3439	27.0	0.99570	0.84920	1.04975	2.89465
3440	15.0	0.18836	0.58236	0.19815	0.96887
3441	1.0	0	0.00000	0.00064	0.00064
3442	46.0	0.38040	0.62884	0.1139	1.12314
3443	23.0	0.03723	0.58419	0.0211	0.64252
3444	60.0	0.28734	0.73190	0.35096	1.37020
3445	34.0	0.06908	0.56717	0.05906	0.69531
3446	5.0	0	0.00000	0.0007	0.00070
3447	93.0	0.05462	0.57122	0.037	0.66284
3448	50.0	0.31210	0.58799	0.10671	1.00680
3449	32.0	0.06867	0.52837	0.03022	0.62726
3450	1.0	0.20689	0.57044	0.03395	0.81128
3451	14.0	0	0.00000	0.00065	0.00065
3452	5.0	0.26015	0.56840	0.06558	0.89413
3453	2.0	0.08673	0.56154	0.05519	0.70346
3454	35.0	0.08918	0.93731	0.0558	1.08229
3455	0.0	0.35770	0.69124	0.10911	1.15805
